artwork,final_emo,final_vad
julio-pomar_l-pure-1977.jpg,contentment,"[0.6000000000000001, 0.2, 0.25]"
julio-pomar_la-table-de-l-architecte-1977.jpg,contentment,"[0.6000000000000001, 0.25, 0.25]"
julio-pomar_le-luxe-1979.jpg,disgust,"[0.15000000000000002, 0.7, 0.7]"
julio-pomar_le-signe-1978.jpg,awe,"[0.25, 0.55, 0.55]"
julio-pomar_maio-68-crs-ss-1969.jpg,disgust,"[0.25, 0.3, 0.3]"
julio-pomar_maio-68-crs-ss-ii-1968.jpg,disgust,"[0.1, 0.25, 0.55]"
julio-pomar_metro-1964.jpg,contentment,"[0.7, 0.25, 0.2]"
kazuo-nakamura_composition-10-51-1951.jpg,fear,"[0.2, 0.3, 0.3]"
kazuo-nakamura_hillside-1954.jpg,contentment,"[0.475, 0.44999999999999996, 0.45]"
kazuo-nakamura_inner-structure-1954.jpg,awe,"[0.25, 0.2, 0.25]"
kazuo-nakamura_inner-structure-1955.jpg,sadness,"[0.2, 0.55, 0.5]"
kazuo-nakamura_inner-structure-no-5-1955.jpg,sadness,"[0.15000000000000002, 0.35, 0.25]"
kazuo-nakamura_inner-view-1954.jpg,fear,"[0.375, 0.4, 0.4]"
kazuo-nakamura_inner-view-3-1955.jpg,fear,"[0.2, 0.4, 0.3]"
kazuo-nakamura_into-space-3-1957.jpg,sadness,"[0.25, 0.2, 0.15000000000000002]"
kazuo-nakamura_morning-mist-1951.jpg,sadness,"[0.3, 0.2333333333333333, 0.26666666666666666]"
kazuo-nakamura_untitled.jpg,sadness,"[0.15000000000000002, 0.2, 0.15000000000000002]"
kazuo-nakamura_watercolor-1953.jpg,sadness,"[0.26666666666666666, 0.3, 0.3333333333333333]"
kazuo-nakamura_white-landscape-1953.jpg,sadness,"[0.2, 0.3, 0.25]"
kenzo-okada_a-well-1966.jpg,contentment,"[0.65, 0.25, 0.35]"
kenzo-okada_decision-1956.jpg,sadness,"[0.525, 0.45, 0.45]"
kenzo-okada_eventail-1945.jpg,contentment,"[0.6000000000000001, 0.3, 0.35]"
kenzo-okada_footsteps-1954.jpg,awe,"[0.5, 0.4, 0.4]"
kenzo-okada_landscape.jpg,contentment,"[0.7, 0.35, 0.4]"
kenzo-okada_lemon-yellow-1950.jpg,contentment,"[0.65, 0.35, 0.35]"
kenzo-okada_number-2-1954.jpg,contentment,"[0.8500000000000001, 0.35, 0.30000000000000004]"
kenzo-okada_points-no-19-1954.jpg,contentment,"[0.8, 0.1, 0.1]"
kenzo-okada_red-and-orange-1968.jpg,contentment,"[0.7, 0.3, 0.4]"
kenzo-okada_screen-i-diptych-1955.jpg,contentment,"[0.5, 0.25, 0.25]"
kenzo-okada_solstice-1954.jpg,contentment,"[0.75, 0.25, 0.25]"
kenzo-okada_stream.jpg,contentment,"[0.65, 0.3, 0.35]"
kenzo-okada_tanabata-1955.jpg,contentment,"[0.65, 0.25, 0.35]"
kenzo-okada_the-cliff.jpg,sadness,"[0.30000000000000004, 0.35, 0.3]"
kenzo-okada_three-whites-1963.jpg,contentment,"[0.8500000000000001, 0.3, 0.25]"
kenzo-okada_untitled-1960.jpg,contentment,"[0.65, 0.1, 0.15000000000000002]"
kenzo-okada_untitled-1970.jpg,contentment,"[0.6, 0.3, 0.3]"
kenzo-okada_untitled.jpg,contentment,"[0.8500000000000001, 0.2, 0.44999999999999996]"
kenzo-okada_white-and-brown-1972.jpg,contentment,"[0.5833333333333334, 0.2333333333333333, 0.3]"
kenzo-okada_young-bamboo-diptych.jpg,contentment,"[0.65, 0.3, 0.30000000000000004]"
larry-bell_nude-1974.jpg,fear,"[0.25, 0.44999999999999996, 0.44999999999999996]"
larry-zox_abstract-with-blue-and-black.jpg,fear,"[0.1, 0.15000000000000002, 0.1]"
lee-krasner_cool-white-1959.jpg,fear,"[0.26666666666666666, 0.6333333333333333, 0.7000000000000001]"
lee-krasner_embrace-1974.jpg,contentment,"[0.7, 0.2, 0.2]"
lee-krasner_gaea-1966.jpg,fear,"[0.30000000000000004, 0.5, 0.5]"
lee-krasner_gold-stone-1969.jpg,excitement,"[0.4, 0.6, 0.6]"
lee-krasner_hieroglyphs-no-12-1969.jpg,contentment,"[0.7, 0.39999999999999997, 0.35]"
lee-krasner_mysteries-1972.jpg,awe,"[0.8, 0.7, 0.7]"
lee-krasner_night-creatures-1965.jpg,fear,"[0.10000000000000002, 0.7000000000000001, 0.5]"
lee-krasner_night-light-1948.jpg,fear,"[0.15000000000000002, 0.8, 0.65]"
lee-krasner_noon-1947.jpg,amusement,"[0.6499999999999999, 0.6, 0.7]"
lee-krasner_number-3-untitled-1951.jpg,contentment,"[0.5866666666666668, 0.3, 0.26666666666666666]"
lee-krasner_obsidian-1962.jpg,fear,"[0.15000000000000002, 0.25, 0.30000000000000004]"
lee-krasner_rising-green-1972.jpg,amusement,"[0.63, 0.35, 0.25]"
lee-krasner_seated-nude-1940.jpg,disgust,"[0.2, 0.35, 0.25]"
lee-krasner_shellflower-1947.jpg,excitement,"[0.6, 0.6, 0.4666666666666666]"
lee-krasner_summer-play-1962.jpg,anger,"[0.4, 0.7, 0.7]"
lee-krasner_thaw-1957.jpg,amusement,"[0.5, 0.6, 0.5]"
lee-krasner_the-sun-woman-ii-1958.jpg,amusement,"[0.575, 0.44999999999999996, 0.5]"
lee-krasner_untitled-1949.jpg,fear,"[0.20000000000000004, 0.4666666666666666, 0.43333333333333335]"
lee-krasner_untitled-1964.jpg,disgust,"[0.35, 0.55, 0.55]"
lee-krasner_untitled-1969.jpg,disgust,"[0.5, 0.7, 0.8]"
lee-krasner_untitled-from-little-image-series-1949.jpg,excitement,"[0.7, 0.4, 0.4]"
lee-ufan_from-point-1975-1.jpg,sadness,"[0.35, 0.30000000000000004, 0.30000000000000004]"
lee-ufan_from-point-1975.jpg,awe,"[0.55, 0.7, 0.5]"
lee-ufan_pushed-up-ink-1964.jpg,fear,"[0.3, 0.6999999999999998, 0.5666666666666668]"
louis-schanker_abstract-carved-wood-sculpture.jpg,awe,"[0.3, 0.8, 0.5]"
louis-schanker_abstract-composition-1944.jpg,fear,"[0.2333333333333333, 0.3, 0.26666666666666666]"
louis-schanker_abstraction.jpg,excitement,"[0.625, 0.45, 0.44999999999999996]"
louis-schanker_carnival-1948.jpg,anger,"[0.25, 0.75, 0.6]"
louis-schanker_circle-image-no-25-1954.jpg,fear,"[0.20000000000000004, 0.6333333333333333, 0.7333333333333334]"
louis-schanker_circle-image.jpg,contentment,"[0.75, 0.35, 0.4]"
louis-schanker_football-3-1950.jpg,amusement,"[0.6799999999999999, 0.25, 0.35]"
louis-schanker_green-forms-1957.jpg,fear,"[0.20000000000000004, 0.6, 0.43333333333333335]"
louis-schanker_untitled-1949.jpg,fear,"[0.15000000000000002, 0.8, 0.44999999999999996]"
louis-schanker_untitled-abstract-composition-1968.jpg,fear,"[0.2, 0.65, 0.25]"
louis-schanker_untitled.jpg,excitement,"[0.625, 0.5, 0.5]"
louise-nevelson_atmoshere-and-environment-xii-1970.jpg,awe,"[0.75, 0.8, 0.55]"
louise-nevelson_atmosphere-and-environment-x-1969.jpg,amusement,"[0.55, 0.5, 0.45]"
louise-nevelson_clown-tight-rope-walker-1942.jpg,awe,"[0.6, 0.6, 0.45]"
louise-nevelson_full-moon-1980.jpg,sadness,"[0.25, 0.55, 0.55]"
louise-nevelson_night-presence-ii-1976.jpg,awe,"[0.675, 0.55, 0.4]"
louise-nevelson_night-sail-1983.jpg,awe,"[0.7, 0.7, 0.5]"
louise-nevelson_night-tree-1971.jpg,amusement,"[0.5, 0.45, 0.3]"
louise-nevelson_seventh-decade-garden-ix-x-1970.jpg,awe,"[0.7, 0.7, 0.55]"
louise-nevelson_sky-covenant-1973.jpg,awe,"[0.5666666666666667, 0.5, 0.3666666666666667]"
louise-nevelson_sky-hook-maquette-1977.jpg,awe,"[0.55, 0.55, 0.55]"
louise-nevelson_sky-jag-iv-1974.jpg,awe,"[0.5, 0.44999999999999996, 0.3]"
louise-nevelson_sky-landscape-1988.jpg,amusement,"[0.6499999999999999, 0.6, 0.5]"
louise-nevelson_sky-tree-1977.jpg,awe,"[0.5, 0.55, 0.4]"
louise-nevelson_transparent-horizon-1975.jpg,excitement,"[0.625, 0.5, 0.5]"
louise-nevelson_voyage-no-ii.jpg,awe,"[0.5, 0.55, 0.3]"
manabu-mabe_age-1985.jpg,fear,"[0.15, 0.75, 0.5666666666666667]"
manabu-mabe_alvorada-da-industria-1966.jpg,fear,"[0.4, 0.35, 0.4]"
manabu-mabe_com-dourados.jpg,fear,"[0.3, 0.55, 0.4]"
manabu-mabe_dever.jpg,fear,"[0.1, 0.55, 0.5]"
manabu-mabe_dourado-no-34-1965.jpg,contentment,"[0.75, 0.35, 0.30000000000000004]"
manabu-mabe_exist-ncia-1985.jpg,fear,"[0.15000000000000002, 0.55, 0.5]"
manabu-mabe_human-condition.jpg,fear,"[0.35, 0.4, 0.4]"
manabu-mabe_life.jpg,contentment,"[0.8, 0.1, 0.2]"
manabu-mabe_miragem.jpg,contentment,"[0.7, 0.1, 0.2]"
manabu-mabe_passage-de-fuego-1961.jpg,fear,"[0.15, 0.7, 0.8]"
manabu-mabe_sentimental-song-1980.jpg,sadness,"[0.15000000000000002, 0.55, 0.25]"
manabu-mabe_som-1976.jpg,contentment,"[0.6499999999999999, 0.3, 0.35]"
manabu-mabe_sorriso-1977.jpg,sadness,"[0.30000000000000004, 0.35, 0.35]"
manabu-mabe_taiki-no-227-1961.jpg,awe,"[0.4, 0.4, 0.35]"
manabu-mabe_untitled-1.jpg,sadness,"[0.35, 0.25, 0.2]"
manabu-mabe_untitled-1960.jpg,awe,"[0.6, 0.35, 0.45]"
manabu-mabe_untitled-1966.jpg,contentment,"[0.5, 0.25, 0.25]"
manabu-mabe_untitled-1970.jpg,fear,"[0.15000000000000002, 0.44999999999999996, 0.35]"
manabu-mabe_untitled-1972.jpg,disgust,"[0.15000000000000002, 0.55, 0.4]"
manabu-mabe_untitled-1979.jpg,fear,"[0.16666666666666666, 0.3333333333333333, 0.5333333333333333]"
manabu-mabe_untitled.jpg,contentment,"[0.55, 0.2, 0.25]"
manabu-mabe_vento-vermelho.jpg,fear,"[0.35000000000000003, 0.5499999999999999, 0.6]"
manabu-mabe_vozes-1976.jpg,fear,"[0.2, 0.4, 0.4]"
manuel-neri_collage-painting-no-1-1959.jpg,fear,"[0.375, 0.4, 0.4]"
manuel-neri_couple-of-girls-1967.jpg,disgust,"[0.35, 0.6, 0.6499999999999999]"
manuel-neri_moon-sculpture-ii-1960.jpg,contentment,"[0.8, 0.3, 0.30000000000000004]"
mario-cesariny_homenagem-a-luis-bu-uel-1968.jpg,fear,"[0.2, 0.55, 0.30000000000000004]"
mario-cesariny_retrato-de-menez-1968.jpg,fear,"[0.2, 0.7, 0.45]"
mario-cesariny_rumeurs-des-villes-1968.jpg,fear,"[0.25, 0.4, 0.3]"
mario-cesariny_unknown-title.jpg,disgust,"[0.2, 0.7, 0.5]"
marjorie-strider_we-mourn-we-weep-we-love-again-1995.jpg,excitement,"[0.6999999999999998, 0.5, 0.6333333333333334]"
mark-rothko_multiform-1948.jpg,contentment,"[0.6, 0.25, 0.4]"
mark-rothko_no-1-untitled.jpg,contentment,"[0.6, 0.30000000000000004, 0.35]"
mark-rothko_no-1.jpg,anger,"[0.3, 0.55, 0.4]"
mark-rothko_no-19.jpg,awe,"[0.75, 0.8, 0.8]"
mark-rothko_no-21.jpg,excitement,"[0.44999999999999996, 0.45, 0.4]"
mark-rothko_no-5-no-24.jpg,disgust,"[0.3, 0.4, 0.4]"
mark-rothko_no-9-1947.jpg,contentment,"[0.7, 0.4, 0.25]"
mark-rothko_no-9.jpg,anger,"[0.30000000000000004, 0.5, 0.5]"
mark-rothko_not_detected_242115.jpg,anger,"[0.375, 0.5, 0.45]"
mark-rothko_not_detected_242116.jpg,fear,"[0.325, 0.44999999999999996, 0.45]"
mark-rothko_not_detected_242117.jpg,sadness,"[0.25, 0.55, 0.65]"
mark-rothko_untitled-1.jpg,contentment,"[0.75, 0.2, 0.2]"
mark-rothko_untitled-14b.jpg,sadness,"[0.35, 0.45, 0.55]"
mark-rothko_untitled-1948-1.jpg,contentment,"[0.6499999999999999, 0.2, 0.25]"
mark-rothko_untitled-1948-2.jpg,contentment,"[0.625, 0.25, 0.25]"
mark-rothko_untitled-1948.jpg,fear,"[0.2, 0.7, 0.5]"
mark-rothko_untitled-2.jpg,fear,"[0.2, 0.44999999999999996, 0.4]"
mark-rothko_untitled.jpg,disgust,"[0.2, 0.55, 0.55]"
mark-tobey_advance-of-history-1964.jpg,disgust,"[0.20000000000000004, 0.5666666666666668, 0.5333333333333333]"
mark-tobey_aerial-centers-1967.jpg,sadness,"[0.20000000000000004, 0.46666666666666673, 0.4666666666666666]"
mark-tobey_after-the-harvest-1970.jpg,contentment,"[0.6499999999999999, 0.35, 0.2]"
mark-tobey_american-landscape.jpg,fear,"[0.16666666666666666, 0.6333333333333333, 0.4666666666666666]"
mark-tobey_ancient-empires-1950.jpg,disgust,"[0.3, 0.6499999999999999, 0.45]"
mark-tobey_animal-sketches-1949.jpg,disgust,"[0.15000000000000002, 0.2, 0.15000000000000002]"
mark-tobey_autumn-field-1957.jpg,disgust,"[0.3, 0.35, 0.25]"
mark-tobey_between-space-and-time-1965.jpg,disgust,"[0.0, 0.45, 0.45]"
mark-tobey_calligraphic-still-life-no-3-1958.jpg,contentment,"[0.7, 0.1, 0.2]"
mark-tobey_calligraphy-1959.jpg,sadness,"[0.25, 0.4, 0.35]"
mark-tobey_canticle-1954.jpg,awe,"[0.4, 0.45, 0.45]"
mark-tobey_carnival-1954.jpg,fear,"[0.1, 0.6499999999999999, 0.6]"
mark-tobey_childs-fantasy.jpg,fear,"[0.13333333333333333, 0.6333333333333334, 0.5]"
mark-tobey_chinese-grocery-1957.jpg,disgust,"[0.2, 0.7, 0.65]"
mark-tobey_coming-and-going-1970.jpg,disgust,"[0.25, 0.6499999999999999, 0.65]"
mark-tobey_crowded-city-1974.jpg,disgust,"[0.15000000000000002, 0.6, 0.6]"
mark-tobey_crystallizations-1944.jpg,awe,"[0.30000000000000004, 0.5, 0.35]"
mark-tobey_edge-of-august.jpg,awe,"[0.55, 0.30000000000000004, 0.4]"
mark-tobey_electric-night-1944.jpg,fear,"[0.30000000000000004, 0.4, 0.35]"
mark-tobey_evocation-1970.jpg,fear,"[0.35, 0.45, 0.45]"
mark-tobey_fire-dancers-1957.jpg,fear,"[0.2, 0.55, 0.6000000000000001]"
mark-tobey_fish-market-seattle-market-scene-sketch-1943.jpg,fear,"[0.2, 0.45, 0.45]"
mark-tobey_flame-of-colors-1974.jpg,excitement,"[0.5, 0.55, 0.44999999999999996]"
mark-tobey_forest-fire-1956.jpg,contentment,"[0.8, 0.25, 0.25]"
mark-tobey_geography-of-phantasy-1948.jpg,contentment,"[0.55, 0.39999999999999997, 0.4]"
mark-tobey_homage-to-the-virgin-1948.jpg,fear,"[0.30000000000000004, 0.55, 0.5]"
mark-tobey_illuminated-plane-1958.jpg,anger,"[0.55, 0.3, 0.39999999999999997]"
mark-tobey_image-1970.jpg,fear,"[0.1, 0.7, 0.9]"
mark-tobey_komposition-blau-1972.jpg,contentment,"[0.6499999999999999, 0.35, 0.30000000000000004]"
mark-tobey_komposition-rot-1972.jpg,contentment,"[0.6, 0.35, 0.35]"
mark-tobey_komposition-schwarz-1972.jpg,disgust,"[0.2, 0.44999999999999996, 0.4]"
mark-tobey_la-resille-1961.jpg,fear,"[0.10000000000000002, 0.7000000000000001, 0.6666666666666666]"
mark-tobey_landscape-1968.jpg,disgust,"[0.15, 0.8, 0.8]"
mark-tobey_longing-for-community.jpg,anger,"[0.2, 0.5, 0.55]"
mark-tobey_louvre-1961.jpg,disgust,"[0.2333333333333333, 0.6333333333333333, 0.6]"
mark-tobey_lovers-of-light-1960.jpg,fear,"[0.16666666666666666, 0.6333333333333333, 0.6333333333333333]"
mark-tobey_meditative-series-viii-1954.jpg,disgust,"[0.25, 0.8, 0.75]"
mark-tobey_message-from-a-desert-star-1972.jpg,disgust,"[0.15, 0.85, 0.8]"
mark-tobey_mon-1959.jpg,fear,"[0.2, 0.6499999999999999, 0.6]"
mark-tobey_morning-grass.jpg,contentment,"[0.7, 0.30000000000000004, 0.25]"
mark-tobey_new-crescent-1953.jpg,excitement,"[0.625, 0.55, 0.5]"
mark-tobey_new-world-dimensions-iv.jpg,sadness,"[0.25, 0.55, 0.30000000000000004]"
mark-tobey_not-identified-1.jpg,sadness,"[0.25, 0.6499999999999999, 0.5]"
mark-tobey_not-identified-2.jpg,contentment,"[0.7, 0.2, 0.1]"
mark-tobey_not-identified.jpg,sadness,"[0.30000000000000004, 0.44999999999999996, 0.3]"
mark-tobey_orange-abstraction.jpg,fear,"[0.15, 0.7, 0.5]"
mark-tobey_patterns-of-conflict.jpg,disgust,"[0.2625, 0.6000000000000001, 0.625]"
mark-tobey_reclining-figure-of-a-horse-1964.jpg,disgust,"[0.4, 0.7, 0.6]"
mark-tobey_rhythms.jpg,contentment,"[0.55, 0.39999999999999997, 0.30000000000000004]"
mark-tobey_screenshot.jpg,excitement,"[0.5499999999999999, 0.6, 0.5]"
mark-tobey_sentinels-of-the-field-1958.jpg,disgust,"[0.0, 1.0, 1.0]"
mark-tobey_sonata-1975.jpg,contentment,"[0.6, 0.4, 0.35]"
mark-tobey_subtile-souvenir.jpg,disgust,"[0.15, 0.8, 0.8]"
mark-tobey_the-awakening-night-1974.jpg,fear,"[0.13333333333333333, 0.6666666666666666, 0.6333333333333333]"
mark-tobey_the-grand-parade-1974.jpg,disgust,"[0.2, 0.85, 0.8]"
mark-tobey_the-imaginary-village-1954.jpg,disgust,"[0.15, 0.6, 0.7]"
mark-tobey_the-new-day-1945.jpg,fear,"[0.35, 0.5, 0.4]"
mark-tobey_they-ve-come-back.jpg,disgust,"[0.2333333333333333, 0.5333333333333333, 0.4666666666666666]"
mark-tobey_to-life-1974.jpg,excitement,"[0.55, 0.44999999999999996, 0.5]"
mark-tobey_totem-series-abstraction.jpg,disgust,"[0.2, 0.3, 0.4]"
mark-tobey_travel-tobey-1959.jpg,amusement,"[0.6, 0.7, 0.7]"
mark-tobey_two-men-walking-1964.jpg,disgust,"[0.2, 0.4, 0.44999999999999996]"
mark-tobey_untitled-1.jpg,fear,"[0.25, 0.6499999999999999, 0.6499999999999999]"
mark-tobey_untitled-1957.jpg,fear,"[0.20000000000000004, 0.6, 0.5]"
mark-tobey_untitled-1959.jpg,disgust,"[0.13333333333333333, 0.7666666666666666, 0.6333333333333334]"
mark-tobey_untitled-1961.jpg,disgust,"[0.20000000000000004, 0.5, 0.43333333333333335]"
mark-tobey_untitled-1966.jpg,sadness,"[0.4, 0.4, 0.35]"
mark-tobey_untitled-1968.jpg,fear,"[0.2, 0.7, 0.6499999999999999]"
mark-tobey_untitled-2.jpg,amusement,"[0.6499999999999999, 0.7, 0.6]"
mark-tobey_untitled-3.jpg,fear,"[0.31666666666666665, 0.5333333333333333, 0.5666666666666668]"
mark-tobey_untitled-4.jpg,fear,"[0.5, 0.8, 0.7]"
mark-tobey_untitled-standing-figure-1965.jpg,disgust,"[0.1, 0.7, 0.7]"
mark-tobey_untitled-sumi-1957.jpg,fear,"[0.3, 0.4666666666666666, 0.4000000000000001]"
mark-tobey_untitled.jpg,fear,"[0.0, 1.0, 1.0]"
mark-tobey_washington-1.jpg,contentment,"[0.625, 0.25, 0.30000000000000004]"
mark-tobey_washington.jpg,sadness,"[0.30000000000000004, 0.55, 0.5]"
mark-tobey_winter-leaves-1974.jpg,contentment,"[0.625, 0.2, 0.25]"
mark-tobey_world-eggsharpen.jpg,disgust,"[0.1, 0.9, 0.85]"
milton-resnick_abstraction-1963.jpg,awe,"[0.46666666666666673, 0.7000000000000001, 0.7333333333333334]"
milton-resnick_bruno-1982.jpg,disgust,"[0.15000000000000002, 0.55, 0.4]"
milton-resnick_cargo-1957.jpg,disgust,"[0.2, 0.6, 0.4]"
milton-resnick_composition-1963.jpg,awe,"[0.44999999999999996, 0.55, 0.35]"
milton-resnick_dark-forest-1975.jpg,sadness,"[0.325, 0.3, 0.2]"
milton-resnick_flag-1963.jpg,amusement,"[0.6433333333333334, 0.39999999999999997, 0.3]"
milton-resnick_hawkeye-ii-1971.jpg,awe,"[0.675, 0.5, 0.4]"
milton-resnick_hydrogen-1961.jpg,contentment,"[0.75, 0.25, 0.25]"
milton-resnick_me-and-me-1994.jpg,disgust,"[0.3, 0.4, 0.4]"
milton-resnick_painting-i-1957.jpg,anger,"[0.25, 0.5, 0.4]"
milton-resnick_roseland-1959.jpg,fear,"[0.3, 0.55, 0.5]"
milton-resnick_straw-1982.jpg,sadness,"[0.35, 0.35, 0.35]"
milton-resnick_ulysses-1991.jpg,fear,"[0.35, 0.5, 0.55]"
milton-resnick_untitled-1959.jpg,disgust,"[0.2, 0.8, 0.7]"
milton-resnick_untitled-1960-1.jpg,disgust,"[0.3, 0.6, 0.6]"
milton-resnick_untitled-1960.jpg,awe,"[0.35, 0.6, 0.55]"
milton-resnick_untitled-1963.jpg,amusement,"[0.7, 0.55, 0.5]"
milton-resnick_untitled-1982.jpg,disgust,"[0.15000000000000002, 0.6, 0.5]"
milton-resnick_untitled-1988.jpg,sadness,"[0.30000000000000004, 0.4, 0.35]"
milton-resnick_untitled-6-1959.jpg,sadness,"[0.325, 0.3, 0.25]"
milton-resnick_untitled.jpg,contentment,"[0.6666666666666666, 0.3666666666666667, 0.3333333333333333]"
miriam-schapiro_autobiography.jpg,anger,"[0.325, 0.7, 0.6499999999999999]"
miriam-schapiro_down-to-earth-1959.jpg,contentment,"[0.7, 0.35, 0.44999999999999996]"
miriam-schapiro_facade.jpg,amusement,"[0.625, 0.5, 0.55]"
miriam-schapiro_fanfare-1968.jpg,awe,"[0.5333333333333333, 0.6999999999999998, 0.7333333333333334]"
miriam-schapiro_pandora.jpg,awe,"[0.7, 0.7, 0.7]"
miriam-schapiro_punch-and-judy-our-demons.jpg,awe,"[0.6, 0.6499999999999999, 0.55]"
miriam-schapiro_treasury.jpg,awe,"[0.5166666666666667, 0.46666666666666673, 0.5666666666666668]"
miriam-schapiro_we-live-in-her-dreams.jpg,disgust,"[0.25, 0.7, 0.6]"
morris-graves_bird-experiencing-light-1969.jpg,awe,"[0.6166666666666667, 0.5, 0.4666666666666666]"
morris-graves_bird-moon-and-falling-stars-1940.jpg,fear,"[0.15000000000000002, 0.25, 0.2]"
morris-graves_bird-of-the-spirit-1943.jpg,disgust,"[0.30000000000000004, 0.25, 0.25]"
morris-graves_bird-singing-in-the-moonlight-1939.jpg,disgust,"[0.15000000000000002, 0.4, 0.4]"
morris-graves_chalice-1941.jpg,disgust,"[0.15000000000000002, 0.25, 0.2]"
morris-graves_hibernation-1954.jpg,awe,"[0.5499999999999999, 0.5666666666666668, 0.5666666666666668]"
morris-graves_lotus-1945.jpg,awe,"[0.525, 0.4, 0.35]"
morris-graves_machine-age-noise-1957.jpg,fear,"[0.2, 0.55, 0.5]"
morris-graves_surf-and-bird-1940.jpg,disgust,"[0.15000000000000002, 0.75, 0.7]"
morris-graves_time-of-change-1943.jpg,disgust,"[0.2333333333333333, 0.5666666666666668, 0.6333333333333333]"
morris-graves_vessel-in-a-drift-of-diamond-light-in-the-sky-of-the-mind-1944.jpg,awe,"[0.6166666666666667, 0.5333333333333333, 0.43333333333333335]"
morris-graves_wounded-gull-1943.jpg,fear,"[0.25, 0.35, 0.5]"
morris-louis_airborn-1959.jpg,excitement,"[0.75, 0.45, 0.55]"
morris-louis_beth-rash-1959.jpg,fear,"[0.3666666666666667, 0.39999999999999997, 0.3666666666666667]"
morris-louis_charred-journal-firewritten-v-1951.jpg,fear,"[0.1, 0.1, 0.1]"
morris-louis_drawing-d182-1950.jpg,awe,"[0.4, 0.7, 0.6]"
morris-louis_drawing-d88-1948.jpg,fear,"[0.2, 0.75, 0.8]"
morris-louis_landscape-mid-day-1953.jpg,fear,"[0.4, 0.7, 0.7]"
morris-louis_number-1-1957.jpg,fear,"[0.35, 0.7, 0.75]"
morris-louis_trellis-1953.jpg,disgust,"[0.425, 0.44999999999999996, 0.44999999999999996]"
morris-louis_untitled-1956.jpg,excitement,"[0.5333333333333333, 0.5, 0.6]"
morris-louis_untitled-d-233a-1949.jpg,fear,"[0.2, 0.7, 0.6000000000000001]"
morris-louis_untitled-d11-1949.jpg,excitement,"[0.5, 0.7, 0.5]"
morris-louis_untitled-d233b-1949.jpg,excitement,"[0.15000000000000002, 0.65, 0.55]"
mostafa-dashti_untitled-1993(1).jpg,fear,"[0.2333333333333333, 0.5666666666666668, 0.6000000000000001]"
mostafa-dashti_untitled-1998.jpg,sadness,"[0.5, 0.3, 0.35]"
mostafa-dashti_untitled-1999.jpg,fear,"[0.26666666666666666, 0.6333333333333334, 0.6333333333333334]"
mostafa-dashti_untitled-2002.jpg,awe,"[0.7, 0.75, 0.55]"
mostafa-dashti_untitled-2005.jpg,fear,"[0.23333333333333336, 0.6333333333333334, 0.7000000000000001]"
mostafa-dashti_untitled-2006(1).jpg,fear,"[0.16666666666666666, 0.6, 0.5]"
mostafa-dashti_untitled-2006.jpg,awe,"[0.5, 0.6000000000000001, 0.4]"
mostafa-dashti_untitled-2007(1).jpg,awe,"[0.7250000000000001, 0.55, 0.45]"
mostafa-dashti_untitled-2007(2).jpg,fear,"[0.26666666666666666, 0.3666666666666667, 0.3333333333333333]"
mostafa-dashti_untitled-2007.jpg,awe,"[0.375, 0.35, 0.30000000000000004]"
mostafa-dashti_untitled-2008(1).jpg,fear,"[0.3, 0.2, 0.2]"
mostafa-dashti_untitled-2008.jpg,awe,"[0.675, 0.55, 0.45]"
mostafa-dashti_untitled-2009.jpg,anger,"[0.25, 0.55, 0.55]"
mostafa-dashti_untitled-2011(1).jpg,disgust,"[0.25, 0.44999999999999996, 0.4]"
mostafa-dashti_untitled-2011(2).jpg,anger,"[0.2, 0.4, 0.4]"
mostafa-dashti_untitled-2011(3).jpg,awe,"[0.6000000000000001, 0.7, 0.45]"
mostafa-dashti_untitled-2011.jpg,fear,"[0.2, 0.35, 0.35]"
myron-stout_untitled-1946.jpg,fear,"[0.30000000000000004, 0.65, 0.6000000000000001]"
myron-stout_untitled-dunes-with-peaked-brush-1953.jpg,awe,"[0.47500000000000003, 0.4, 0.4]"
neil-welliver_floating-figures.jpg,disgust,"[0.2, 0.5, 0.6]"
neil-welliver_royal-head-1959.jpg,disgust,"[0.2, 0.55, 0.55]"
norman-bluhm_eudocia-1967.jpg,anger,"[0.1, 0.8, 0.6]"
norman-bluhm_excalibur-1960.jpg,anger,"[0.15000000000000002, 0.8, 0.6499999999999999]"
norman-bluhm_frozen-summer-1966.jpg,anger,"[0.1, 0.8, 0.6]"
norman-bluhm_green-frost-1957.jpg,sadness,"[0.25, 0.5, 0.55]"
norman-bluhm_gronk-1964.jpg,anger,"[0.1, 0.8, 0.6]"
norman-bluhm_still-life-1948.jpg,disgust,"[0.20000000000000004, 0.5666666666666668, 0.4333333333333333]"
norman-bluhm_waterloo-1965.jpg,awe,"[0.45, 0.5, 0.7]"
pat-lipsky_bumble-bee-1973.jpg,fear,"[0.25, 0.65, 0.8]"
pat-lipsky_homage-to-david-smith-1980.jpg,fear,"[0.15000000000000002, 0.75, 0.8]"
pat-lipsky_sun-ray-1980.jpg,anger,"[0.35, 0.55, 0.55]"
paul-jenkins_continental-divide.jpg,excitement,"[0.675, 0.5, 0.6]"
paul-jenkins_distance-finding-mozart.jpg,excitement,"[0.35, 0.55, 0.55]"
paul-jenkins_homage-of-melville.jpg,contentment,"[0.7, 0.39999999999999997, 0.35]"
